绊按锅龋,己喊,楷飞措,芭林瘤开,瘤开疙,醚备概陛咀,乞闭备概陛咀,醚备概惑前俺荐,醚备概扒荐,1雀 乞闭备概扒荐,备概惑前啊瘤荐,林劝悼矫埃,备概力绒荤,版里荤捞侩,牢磐齿劝侩后档,捞侩痢器,促嫡捞
18301,F,40技~44技,460,何魂,10700000,6163,1729,420,4,551,17,C,3,0,97,0
18302,M,40技~44技,340,措傈,17600000,7168,2452,451,5,617,19,C,0,0,71,0
18303,F,40技~44技,10,辑匡,9228070,8624,1070,499,2,148,20,C,9,0,24,0
18304,F,45技~49技,100,版扁,11900000,5307,2240,565,4,613,17,D,0,16,52,0
18305,F,50技~54技,36,辑匡,6787964,7427,914,585,2,231,19,D,0,0,130,0
18306,F,45技~49技,570,傈巢,19000000,8662,2188,742,3,333,19,C,0,0,255,0
18307,F,55技~59技,100,版扁,113000000,147235,724,531,1,206,17,D,0,0,30,0
18308,F,50技~54技,270,面合,12300000,7403,1656,650,3,505,22,C,1,49,74,0
18309,F,50技~54技,270,面合,18900000,17800,1064,459,2,381,23,C,0,0,74,0
18310,M,50技~54技,60,辑匡,8894396,8359,1064,731,1,189,17,C,0,0,40,0
18311,F,45技~49技,100,版扁,20300000,6816,2973,888,3,465,18,C,0,2,254,0
18312,F,50技~54技,100,版扁,22900000,8816,2599,759,3,572,18,D,0,0,7,0
18313,F,40技~44技,55,辑匡,18800000,6656,2824,767,4,507,11,C,0,0,7,0
18314,F,55技~59技,60,辑匡,69300000,84232,823,694,1,164,12,D,5,0,20,0
18315,F,50技~54技,310,面巢,9278846,6700,1385,501,3,386,19,C,0,0,66,0
18316,F,40技~44技,340,措傈,12700000,6813,1865,420,4,575,22,C,0,2,67,1
18317,F,40技~44技,100,版扁,12100000,4698,2575,894,3,355,22,C,0,0,170,0
18318,F,45技~49技,100,版扁,14400000,9087,1590,428,4,474,17,C,0,0,60,0
18319,F,50技~54技,52,辑匡,26700000,11690,2286,894,2,560,20,C,0,0,7,0
18320,F,50技~54技,45,辑匡,25800000,29108,887,461,2,360,22,C,0,0,2,0
18321,F,25技~29技,55,辑匡,16800000,10058,1668,648,3,555,19,C,9,13,7,0
18322,F,45技~49技,24,辑匡,122000000,147235,739,598,1,179,19,B,0,0,3,1
18323,F,25技~29技,100,版扁,398440,22136,18,16,1,12,18,B,4,0,36,0
18324,F,40技~44技,47,辑匡,13000000,5215,2486,438,6,483,16,D,0,8,14,1
18325,F,55技~59技,45,辑匡,39700000,30991,1280,630,2,247,16,C,0,0,1,0
18326,F,25技~29技,100,版扁,21900000,39407,555,456,1,168,13,D,0,3,26,0
18327,F,30技~34技,82,辑匡,15400000,6830,2253,346,6,473,14,C,0,17,10,1
18328,F,40技~44技,16,辑匡,18900000,18242,1034,497,2,210,17,D,0,0,20,0
18329,M,30技~34技,540,傈合,11800000,3982,2956,698,4,305,18,C,0,0,86,0
18330,F,60技捞惑,610,堡林,19400000,5555,3077,547,6,344,17,C,0,0,65,0
18331,F,40技~44技,500,版巢,15600000,4889,3077,730,4,533,15,C,0,0,352,0
18332,F,40技~44技,100,版扁,14100000,4019,3077,715,5,336,17,C,0,0,38,0
18333,M,45技~49技,210,牢玫,10000000,6432,1556,527,3,380,18,C,8,0,33,0
18334,F,20技~24技,270,面合,6612219,9095,727,448,2,214,22,C,0,0,74,0
18335,M,45技~49技,75,辑匡,13800000,5023,2749,677,4,471,18,D,4,0,146,0
18336,F,40技~44技,24,辑匡,8989028,5755,1562,894,1,255,22,C,0,30,1,0
18337,F,35技~39技,55,辑匡,25100000,49001,513,461,1,86,14,D,0,0,2,0
18338,F,50技~54技,100,版扁,21700000,18150,1193,550,2,289,17,D,0,0,7,0
18339,F,35技~39技,460,何魂,54600000,57579,949,536,2,331,19,D,4,0,29,0
18340,F,45技~49技,100,版扁,6980235,5167,1351,670,2,299,22,C,0,0,538,0
18341,F,35技~39技,100,版扁,9874456,4126,2393,488,5,460,14,C,0,22,48,1
18342,F,20技~24技,210,牢玫,4408660,10277,429,235,2,95,23,D,1,3,16,0
18343,F,45技~49技,100,版扁,27400000,38781,707,631,1,156,15,C,9,0,10,0
18344,M,30技~34技,100,版扁,6448716,4485,1438,314,5,354,17,D,0,0,374,0
18345,F,35技~39技,75,辑匡,8212771,3907,2102,614,3,294,12,D,0,0,246,0
18346,M,50技~54技,410,措备,8252528,7771,1062,476,2,407,22,C,0,0,98,0
18347,M,35技~39技,540,傈合,7250924,4213,1721,668,3,298,22,C,0,0,457,0
18348,F,55技~59技,100,版扁,7860616,4186,1878,720,3,283,17,C,0,0,84,0
18349,F,55技~59技,100,版扁,24000000,13031,1839,697,3,509,17,C,0,15,19,0
18350,F,45技~49技,360,版合,15000000,7973,1882,542,3,524,22,C,9,16,96,1
18351,F,35技~39技,570,傈巢,6820158,3436,1985,420,5,244,17,C,0,0,52,0
18352,F,50技~54技,310,面巢,6887575,5550,1241,637,2,285,18,C,0,0,247,0
18353,F,40技~44技,100,版扁,19300000,4953,3077,617,6,447,20,C,0,0,219,0
18354,F,50技~54技,540,傈合,15300000,8197,1861,634,3,638,21,C,0,0,120,0
18355,M,45技~49技,210,牢玫,17600000,6043,2905,599,5,675,15,C,3,0,34,0
18356,M,45技~49技,570,傈巢,554590,34662,16,9,2,14,15,B,0,0,118,0
18357,F,40技~44技,340,措傈,7631990,7796,979,414,2,393,18,C,0,0,71,0
18358,F,45技~49技,540,傈合,11900000,8863,1346,480,3,445,22,C,0,5,120,1
18359,F,50技~54技,100,版扁,77100000,141526,545,451,1,186,19,B,0,12,2,0
18360,F,45技~49技,410,措备,11600000,4709,2464,649,4,534,22,C,0,0,98,0
18361,M,45技~49技,24,辑匡,8586856,6626,1296,525,2,180,10,C,9,0,6,0
18362,F,25技~29技,55,辑匡,103000000,65446,1568,750,2,364,20,C,0,0,7,0
18363,F,20技~24技,100,版扁,4830360,3719,1299,601,2,210,17,D,1,0,222,0
18364,F,35技~39技,100,版扁,51300000,48812,1051,655,2,299,14,C,0,0,17,0
18365,F,30技~34技,340,措傈,23500000,18536,1267,762,2,226,17,C,1,0,1,0
18366,F,45技~49技,100,版扁,7632561,4530,1685,603,3,340,22,C,0,0,245,0
18367,M,25技~29技,100,版扁,6016260,12228,492,343,1,104,14,D,2,5,20,0
18368,F,25技~29技,75,辑匡,7722560,8233,938,562,2,279,23,D,4,5,41,0
18369,F,19技捞窍,540,傈合,1858680,10933,170,110,2,64,22,D,0,1,7,0
18370,F,40技~44技,210,牢玫,5219938,3187,1638,621,3,260,17,C,0,0,156,0
18371,F,20技~24技,10,辑匡,2361316,9483,249,144,2,89,22,D,0,3,6,0
18372,F,55技~59技,100,版扁,11700000,10412,1124,401,3,432,15,C,0,29,40,0
18373,F,25技~29技,49,辑匡,2946822,7276,405,247,2,103,11,D,0,1,20,0
18374,M,55技~59技,500,版巢,394145,39415,10,6,2,8,18,B,1,0,101,0
18375,F,60技捞惑,39,辑匡,30800000,33772,913,779,1,127,18,D,0,0,1,0
18376,F,50技~54技,100,版扁,9356832,3538,2645,724,4,272,19,C,0,0,305,0
18377,F,40技~44技,100,版扁,11700000,4847,2413,520,5,591,18,C,0,18,27,1
18378,F,50技~54技,270,面合,8588212,8403,1022,409,3,363,19,C,0,0,79,0
18379,F,30技~34技,210,牢玫,28300000,17887,1581,515,3,596,17,C,0,0,34,1
18380,F,45技~49技,100,版扁,17200000,11247,1531,714,2,309,18,C,0,0,245,0
18381,F,35技~39技,210,牢玫,9371210,3415,2744,662,4,322,18,C,0,0,253,0
18382,M,40技~44技,100,版扁,8402869,3194,2631,660,4,342,11,D,0,0,262,0
18383,M,30技~34技,.,,11400000,6593,1730,389,4,456,18,D,0,0,18,0
18384,F,45技~49技,65,辑匡,27000000,10760,2513,680,4,312,11,C,0,0,129,0
18385,F,50技~54技,540,傈合,15700000,6888,2276,569,4,451,22,C,0,0,122,0
18386,F,35技~39技,75,辑匡,11700000,4209,2783,591,5,425,18,C,0,0,306,0
18387,F,60技捞惑,310,面巢,11300000,6066,1864,725,3,435,18,C,0,0,75,0
18388,F,30技~34技,240,碍盔,7353821,5427,1355,468,3,393,10,D,0,0,125,0
18389,M,40技~44技,540,傈合,23400000,14571,1604,402,4,510,18,C,0,24,117,0
18390,F,60技捞惑,440,匡魂,17800000,19076,933,538,2,168,12,C,0,0,14,0
18391,F,40技~44技,13,辑匡,17700000,15278,1159,504,2,337,23,C,0,26,12,0
18392,F,50技~54技,75,辑匡,8906499,5035,1769,446,4,288,20,C,0,0,176,0
18393,M,25技~29技,410,措备,8277962,3734,2217,548,4,306,21,C,0,0,77,0
18394,F,40技~44技,100,版扁,16600000,8625,1926,466,4,539,14,C,0,30,47,0
18395,F,45技~49技,100,版扁,13300000,3951,3077,656,5,343,21,C,1,0,251,0
18396,M,45技~49技,460,何魂,33600000,19664,1707,632,3,534,18,C,1,0,83,0
18397,F,50技~54技,500,版巢,8088391,6068,1333,412,3,447,23,C,0,0,102,0
18398,M,45技~49技,45,辑匡,7031364,4493,1565,448,3,197,18,C,9,0,9,0
18399,M,40技~44技,55,辑匡,16000000,6801,2349,894,2,477,19,D,0,30,7,1
18400,F,55技~59技,33,辑匡,8264630,5444,1518,803,2,276,12,C,2,0,499,0
18401,F,45技~49技,27,辑匡,12400000,5981,2070,583,4,324,22,C,1,0,225,0
18402,F,50技~54技,36,辑匡,8723977,3381,2580,635,4,244,21,C,0,0,145,0
18403,M,60技捞惑,610,堡林,8955493,12667,707,400,2,297,14,C,0,49,112,0
18404,M,60技捞惑,43,辑匡,15800000,5949,2652,512,5,411,19,C,0,0,9,0
18405,F,45技~49技,610,堡林,13200000,7266,1822,533,3,427,21,C,4,0,114,0
18406,F,45技~49技,79,辑匡,11900000,7404,1612,842,2,317,22,C,1,0,14,0
18407,F,55技~59技,55,辑匡,35100000,29287,1200,894,1,268,12,C,0,0,185,0
18408,M,50技~54技,100,版扁,9544644,5870,1626,568,3,349,10,C,0,0,505,0
18409,M,25技~29技,310,面巢,7229952,5789,1249,417,3,501,21,C,0,0,70,0
18410,M,35技~39技,65,辑匡,7488851,3711,2018,635,3,161,20,C,1,0,310,0
18411,F,60技捞惑,100,版扁,3505893,3105,1129,662,2,182,18,C,0,0,277,0
18412,F,55技~59技,100,版扁,8359217,7901,1058,566,2,342,23,C,0,0,25,0
18413,F,45技~49技,100,版扁,6811181,5284,1289,666,2,238,16,C,0,0,97,0
18414,F,40技~44技,45,辑匡,24800000,16576,1496,894,2,372,19,C,0,0,2,0
18415,F,50技~54技,49,辑匡,7535326,4589,1642,549,3,383,18,C,0,17,6,1
18416,F,40技~44技,240,碍盔,7370529,4315,1708,574,3,260,21,C,0,0,258,0
18417,M,60技捞惑,100,版扁,13300000,3898,3077,816,4,397,22,C,1,0,196,0
18418,M,19技捞窍,540,傈合,13100000,5548,2355,682,3,366,17,C,0,0,75,0
18419,F,20技~24技,360,版合,7399350,12736,581,552,1,74,16,C,4,0,13,0
18420,F,25技~29技,570,傈巢,14800000,3656,3077,552,6,443,16,C,0,0,54,0
18421,F,20技~24技,310,面巢,5396640,7548,715,505,1,197,22,C,0,0,77,0
18422,F,60技捞惑,55,辑匡,46000000,61669,746,496,2,271,17,D,6,0,2,0
18423,F,60技捞惑,.,,119000000,147235,491,463,1,109,16,A,1,0,29,0
18424,F,40技~44技,55,辑匡,16200000,11775,1373,560,2,265,22,C,0,61,7,0
18425,F,55技~59技,16,辑匡,23200000,11065,2098,681,3,522,22,C,0,0,139,0
18426,F,55技~59技,460,何魂,10100000,8534,1185,401,3,402,16,C,0,0,97,0
18427,F,40技~44技,610,堡林,11700000,3536,3077,686,5,344,18,C,0,0,57,0
18428,F,35技~39技,82,辑匡,75500000,107006,706,484,1,154,18,B,0,0,10,0
18429,M,55技~59技,60,辑匡,27700000,5482,3077,820,6,312,16,C,0,0,312,0
18430,F,50技~54技,210,牢玫,10400000,7894,1321,369,4,443,23,C,0,0,22,0
18431,M,35技~39技,460,何魂,2700666,4335,623,245,3,143,18,C,0,0,132,0
18432,F,30技~34技,100,版扁,12200000,4979,2457,674,4,580,20,C,1,0,40,1
18433,F,20技~24技,100,版扁,30000000,55420,541,448,1,117,19,C,5,0,30,0
18434,F,40技~44技,100,版扁,21500000,25285,849,521,2,404,19,C,0,0,7,0
18435,F,30技~34技,100,版扁,17600000,12015,1468,631,2,358,18,C,0,0,301,1
18436,M,35技~39技,540,傈合,19100000,7208,2656,466,6,618,14,C,0,32,115,0
18437,F,45技~49技,55,辑匡,61600000,68373,901,572,2,191,14,C,8,0,2,0
18438,F,50技~54技,82,辑匡,20900000,12423,1680,894,2,330,16,C,1,0,513,0
18439,F,55技~59技,82,辑匡,7894180,4340,1819,628,3,348,21,C,0,0,253,0
18440,F,45技~49技,100,版扁,10200000,4181,2429,799,3,267,22,C,0,0,197,0
18441,F,55技~59技,410,措备,13600000,7640,1786,468,4,533,22,C,0,0,98,0
18442,F,35技~39技,100,版扁,9093736,2914,3077,887,4,383,16,C,0,0,266,0
18443,M,45技~49技,45,辑匡,12900000,6301,2047,428,5,483,16,D,0,13,9,0
18444,F,40技~44技,360,版合,9379102,3238,2897,624,5,277,22,C,0,0,282,0
18445,F,20技~24技,27,辑匡,5976630,14096,424,407,1,62,18,C,0,0,1,0
18446,F,45技~49技,60,辑匡,45500000,75884,599,457,1,141,16,C,0,0,12,0
18447,M,35技~39技,460,何魂,96300000,103825,928,582,2,308,19,C,0,36,29,0
18448,F,30技~34技,100,版扁,38100000,71507,533,470,1,137,18,B,1,4,31,1
18449,F,55技~59技,100,版扁,8241622,3902,2112,886,2,383,22,C,0,21,134,0
18450,F,25技~29技,49,辑匡,923910,5739,161,95,2,51,19,D,0,3,7,0
18451,M,50技~54技,500,版巢,12200000,5374,2273,542,4,342,17,C,0,0,249,0
18452,F,40技~44技,570,傈巢,23100000,15036,1538,601,3,254,17,C,0,0,255,0
18453,F,45技~49技,210,牢玫,14300000,14250,1006,532,2,330,22,C,0,0,56,0
18454,F,30技~34技,100,版扁,7066706,3702,1909,784,2,362,21,D,0,0,188,0
18455,F,19技捞窍,100,版扁,1776410,8379,212,116,2,66,17,D,0,5,18,0
18456,F,25技~29技,460,何魂,9770763,17022,574,503,1,100,19,C,0,0,4,0
18457,F,50技~54技,100,版扁,10300000,4526,2275,746,3,344,22,C,1,1,208,0
18458,F,45技~49技,460,何魂,18400000,7342,2508,676,4,498,19,C,0,70,97,0
18459,F,20技~24技,570,傈巢,14200000,4171,3077,607,6,271,12,C,0,0,35,0
18460,F,25技~29技,610,堡林,28600000,11293,2534,512,5,621,21,C,0,14,121,1
18461,F,50技~54技,310,面巢,9376646,4382,2140,410,5,435,15,C,0,0,77,0
18462,F,35技~39技,100,版扁,34100000,48132,709,431,2,230,16,D,0,0,37,0
18463,F,60技捞惑,.,,92900000,147235,571,518,1,85,17,A,0,0,10,0
18464,M,45技~49技,460,何魂,41900000,31963,1312,638,2,314,20,C,2,0,94,0
18465,F,35技~39技,500,版巢,9713790,5761,1686,450,4,408,19,C,0,0,206,0
18466,F,30技~34技,55,辑匡,13600000,6546,2070,472,4,570,14,C,0,12,13,1
18467,F,50技~54技,100,版扁,109000000,121099,898,596,2,124,16,D,1,0,7,0
18468,F,55技~59技,36,辑匡,11200000,5082,2199,843,3,348,20,C,0,1,499,0
18469,F,25技~29技,100,版扁,9630791,9332,1032,466,2,196,22,D,1,3,26,0
18470,M,25技~29技,100,版扁,7005720,10981,638,417,2,115,23,D,0,2,1,0
18471,M,45技~49技,55,辑匡,8893991,6784,1311,569,2,259,13,C,0,31,7,0
18472,F,25技~29技,82,辑匡,27600000,35722,774,517,2,289,23,D,2,12,9,0
18473,M,40技~44技,55,辑匡,37800000,25990,1453,735,2,270,13,C,0,0,2,0
18474,F,50技~54技,16,辑匡,17400000,21228,821,544,2,113,19,A,0,0,20,0
18475,F,45技~49技,55,辑匡,5941424,2621,2267,649,3,244,21,C,0,0,571,0
18476,F,45技~49技,460,何魂,27000000,25146,1072,551,2,226,20,D,1,0,29,0
18477,F,45技~49技,410,措备,7724908,9537,810,435,2,269,18,C,0,29,98,0
18478,F,45技~49技,60,辑匡,19600000,6675,2935,726,4,399,22,D,0,0,185,0
18479,F,20技~24技,460,何魂,5902257,6715,879,482,2,183,11,C,4,8,29,0
18480,F,25技~29技,100,版扁,15200000,13276,1143,587,2,101,16,D,0,0,7,0
18481,F,60技捞惑,100,版扁,7782081,4950,1572,597,3,340,17,C,5,0,269,0
18482,F,40技~44技,100,版扁,16800000,6691,2504,513,5,578,14,C,0,0,57,1
18483,F,55技~59技,100,版扁,23900000,7228,3077,714,5,392,18,C,2,0,220,0
18484,F,50技~54技,100,版扁,17600000,12882,1363,586,2,486,21,C,0,0,26,0
18485,F,45技~49技,65,辑匡,21900000,7573,2890,894,3,300,15,C,0,0,310,0
18486,F,50技~54技,540,傈合,17600000,6731,2617,853,3,365,21,C,0,0,62,0
18487,F,40技~44技,500,版巢,12700000,6372,2000,575,3,249,18,C,0,0,421,0
18488,F,50技~54技,540,傈合,19600000,30647,639,549,1,86,16,A,9,0,23,0
18489,F,20技~24技,47,辑匡,2685300,15704,171,130,1,61,23,D,0,0,11,0
18490,F,40技~44技,460,何魂,6600650,10983,601,480,1,116,19,C,0,0,29,0
18491,F,60技捞惑,49,辑匡,37300000,59448,627,569,1,159,14,C,9,0,26,0
18492,M,50技~54技,460,何魂,17900000,39921,448,407,1,100,12,A,9,0,29,0
18493,M,35技~39技,55,辑匡,24700000,29282,844,551,2,260,13,C,0,0,2,0
18494,F,60技捞惑,100,版扁,94300000,136100,693,554,1,129,16,C,1,0,7,0
18495,F,45技~49技,100,版扁,10700000,6036,1776,620,3,303,18,C,1,18,340,0
18496,F,50技~54技,500,版巢,17200000,12871,1334,552,2,244,21,C,0,0,421,0
18497,F,25技~29技,100,版扁,8635451,12232,706,420,2,212,23,C,0,0,30,0
18498,F,60技捞惑,10,辑匡,13800000,8026,1721,436,4,437,11,C,0,0,12,0
18499,F,35技~39技,55,辑匡,61500000,53734,1144,655,2,411,14,D,0,0,2,0
18500,F,55技~59技,270,面合,20700000,11212,1842,409,5,600,16,C,0,0,65,0
18501,F,55技~59技,100,版扁,18400000,10696,1719,752,2,421,21,C,1,0,302,0
18502,M,30技~34技,100,版扁,12700000,10422,1222,472,3,423,12,C,9,28,30,0
18503,M,45技~49技,33,辑匡,4817983,2351,2049,775,3,215,17,C,0,0,128,0
18504,F,20技~24技,100,版扁,6306813,14173,445,405,1,86,17,C,2,0,31,0
18505,M,35技~39技,100,版扁,4973026,2855,1742,703,2,266,21,D,0,0,566,0
18506,F,55技~59技,100,版扁,9878937,5425,1821,840,2,302,22,C,0,1,340,0
18507,F,20技~24技,13,辑匡,3100550,10879,285,183,2,94,22,D,0,0,32,0
18508,M,25技~29技,210,牢玫,3642128,14062,259,151,2,102,20,D,0,2,9,0
18509,F,30技~34技,100,版扁,6754521,3161,2137,519,4,319,16,C,0,6,196,0
18510,M,35技~39技,100,版扁,2017638,1816,1111,612,2,108,22,C,0,0,227,0
18511,F,45技~49技,500,版巢,13100000,4600,2852,666,4,268,18,C,0,0,423,0
18512,M,35技~39技,100,版扁,16600000,8137,2037,632,3,408,22,C,0,0,348,0
18513,F,20技~24技,540,傈合,11200000,6690,1671,569,3,328,21,D,0,0,430,0
18514,F,35技~39技,100,版扁,11500000,5328,2167,653,3,318,19,C,0,2,266,0
18515,F,25技~29技,100,版扁,18500000,7320,2532,498,5,567,17,D,0,18,54,0
18516,F,55技~59技,100,版扁,5117400,7909,647,270,2,286,21,C,0,13,54,0
18517,F,35技~39技,100,版扁,22000000,6913,3077,689,5,604,17,C,0,0,51,1
18518,F,20技~24技,85,辑匡,4013093,2527,1588,565,3,203,20,C,0,0,477,0
18519,F,40技~44技,540,傈合,6385084,5384,1186,520,2,206,14,C,0,0,338,0
18520,F,45技~49技,100,版扁,14300000,6514,2197,466,5,475,23,C,0,55,55,0
18521,F,55技~59技,55,辑匡,12900000,10502,1228,527,2,416,19,C,0,0,7,0
18522,F,55技~59技,75,辑匡,9943963,6590,1509,425,4,401,14,C,0,0,41,0
18523,F,30技~34技,100,版扁,13800000,6125,2255,833,3,336,19,C,1,0,33,0
18524,F,45技~49技,100,版扁,37500000,40786,919,731,1,251,18,C,0,0,31,0
18525,F,40技~44技,100,版扁,10700000,3763,2837,568,5,346,18,C,0,0,266,0
18526,M,45技~49技,100,版扁,47400000,96840,489,472,1,104,16,D,0,0,37,0
18527,M,30技~34技,100,版扁,821596,3511,234,63,4,97,20,C,0,0,579,0
18528,M,40技~44技,100,版扁,51400000,45728,1123,625,2,382,17,C,5,0,37,0
18529,F,45技~49技,100,版扁,5498196,2674,2056,526,4,211,17,C,0,0,266,0
18530,M,25技~29技,52,辑匡,15200000,14319,1061,642,2,244,22,C,0,0,212,0
18531,M,55技~59技,360,版合,34200000,41804,819,532,2,160,18,D,0,0,91,0
18532,F,55技~59技,72,辑匡,42700000,47053,907,595,2,120,11,A,1,0,1,0
18533,F,60技捞惑,55,辑匡,17400000,17959,967,536,2,140,14,C,0,0,2,0
18534,M,45技~49技,460,何魂,136130,13613,10,5,2,8,19,B,0,0,100,0
18535,M,55技~59技,100,版扁,6548360,147235,36,33,1,25,16,C,0,0,37,0
18536,F,45技~49技,100,版扁,23100000,8046,2872,394,6,582,15,C,0,32,48,0
18537,F,40技~44技,240,碍盔,19000000,4691,3077,660,6,577,18,C,0,16,435,1
18538,F,55技~59技,30,辑匡,7911587,8199,965,464,2,285,21,C,0,18,14,0
18539,F,20技~24技,100,版扁,5485779,4868,1127,434,3,269,23,C,0,0,13,0
18540,M,55技~59技,47,辑匡,7780470,3980,1955,454,4,464,19,D,0,0,14,0
18541,F,30技~34技,410,措备,15600000,8325,1875,487,4,529,15,C,0,0,98,1
18542,M,35技~39技,610,堡林,45700000,64963,703,425,2,127,16,C,9,2,6,0
18543,F,55技~59技,55,辑匡,8904403,6388,1394,579,2,357,23,C,0,0,13,0
18544,F,45技~49技,24,辑匡,103000000,118266,875,674,1,260,13,D,0,0,3,0
18545,F,30技~34技,47,辑匡,50700000,68569,740,612,1,162,19,D,9,0,1,0
18546,F,35技~39技,27,辑匡,74200000,71102,1044,486,2,110,14,A,9,0,3,0
18547,F,45技~49技,39,辑匡,7064795,4292,1646,750,2,283,16,C,0,0,469,0
18548,F,50技~54技,270,面合,6808505,4017,1695,544,3,306,18,C,0,0,267,0
18549,F,30技~34技,210,牢玫,7569229,5083,1489,537,3,425,19,C,0,58,34,0
18550,F,40技~44技,540,傈合,8376810,5891,1422,414,3,420,10,C,0,7,122,1
18551,F,20技~24技,500,版巢,225004,4412,51,38,1,38,21,C,0,0,102,0
18552,F,45技~49技,100,版扁,8455825,4708,1796,555,3,239,20,C,0,0,267,0
18553,F,19技捞窍,60,辑匡,15100000,5339,2825,420,6,446,18,C,0,0,13,0
18554,F,60技捞惑,55,辑匡,86900000,110786,784,531,1,235,15,B,2,0,2,0
18555,F,45技~49技,100,版扁,122000000,147235,594,508,1,126,16,C,0,0,10,0
18556,M,35技~39技,24,辑匡,80400000,65019,1236,686,2,357,22,C,0,0,369,0
18557,F,35技~39技,100,版扁,13200000,9542,1387,582,2,446,20,C,0,0,28,0
18558,F,35技~39技,570,傈巢,112000000,144619,776,392,2,306,15,C,0,0,111,0
18559,F,50技~54技,100,版扁,11700000,4840,2411,591,4,446,19,C,0,0,54,0
18560,F,40技~44技,360,版合,27200000,5357,3077,894,6,397,15,C,0,0,425,0
18561,F,45技~49技,100,版扁,8806946,9329,944,407,2,342,14,C,0,0,26,0
18562,F,50技~54技,210,牢玫,9135009,4026,2269,809,3,533,16,C,0,0,521,0
18563,M,45技~49技,100,版扁,19600000,14840,1323,420,3,461,22,C,0,64,27,0
18564,F,55技~59技,460,何魂,8871406,11287,786,419,2,348,23,C,0,0,97,0
18565,M,35技~39技,55,辑匡,8643155,4649,1859,568,3,160,14,C,2,0,191,0
18566,F,40技~44技,100,版扁,14100000,7172,1960,770,3,371,22,C,0,0,267,0
18567,M,45技~49技,45,辑匡,17100000,7768,2204,567,4,392,20,B,0,0,9,0
18568,F,35技~39技,100,版扁,5469302,2295,2383,613,4,185,17,C,0,0,266,0
18569,M,30技~34技,100,版扁,8039799,4867,1652,499,3,246,15,C,0,0,150,0
18570,M,45技~49技,100,版扁,75300000,143767,524,462,1,121,15,B,1,0,31,0
18571,F,20技~24技,100,版扁,12600000,100270,126,94,1,66,13,C,0,0,32,0
18572,F,45技~49技,55,辑匡,8906863,3808,2339,777,3,243,18,C,0,0,506,0
18573,M,40技~44技,340,措傈,4296378,3159,1360,614,2,242,22,C,0,0,167,0
18574,F,20技~24技,13,辑匡,13600000,17867,760,514,1,243,20,C,0,0,7,0
18575,F,55技~59技,43,辑匡,8548853,6617,1292,445,3,265,17,C,0,0,11,0
18576,M,25技~29技,55,辑匡,23000000,9888,2328,894,2,405,16,C,3,5,7,0
18577,F,60技捞惑,460,何魂,20300000,9824,2068,652,3,593,20,C,0,0,94,0
18578,F,50技~54技,570,傈巢,13700000,6406,2134,533,4,178,18,C,0,0,52,0
18579,M,30技~34技,100,版扁,5325826,5121,1040,619,2,188,22,C,0,0,146,0
18580,F,35技~39技,100,版扁,2083950,10215,204,96,2,61,12,D,0,0,1,0
18581,F,55技~59技,460,何魂,41800000,29007,1440,776,2,380,16,D,0,21,107,0
18582,F,30技~34技,210,牢玫,30300000,41411,732,528,1,217,12,C,0,0,1,0
18583,F,35技~39技,55,辑匡,24000000,8008,3002,894,3,571,11,C,0,18,7,1
18584,M,30技~34技,240,碍盔,11800000,5365,2199,374,6,573,21,C,0,26,126,0
18585,M,25技~29技,210,牢玫,15500000,16783,922,451,2,368,23,C,0,6,48,0
18586,F,45技~49技,100,版扁,12600000,3465,3077,606,6,604,15,C,0,0,19,0
18587,M,35技~39技,340,措傈,8256626,8340,990,523,2,264,15,C,0,41,71,0
18588,F,45技~49技,100,版扁,7540860,4334,1740,667,3,313,22,C,0,13,192,0
18589,F,50技~54技,100,版扁,6098666,4372,1395,613,2,272,23,C,0,0,527,0
18590,F,50技~54技,100,版扁,10200000,4834,2114,480,4,537,23,C,0,0,47,0
18591,F,50技~54技,100,版扁,8325376,5474,1521,841,2,348,18,D,0,0,527,0
18592,M,45技~49技,610,堡林,41100000,42852,958,495,2,235,15,C,0,0,6,0
18593,F,35技~39技,570,傈巢,9508385,2991,3077,568,6,265,18,C,0,0,420,0
18594,M,30技~34技,540,傈合,59600000,45260,1317,675,2,422,15,C,2,0,119,0
18595,F,50技~54技,100,版扁,11600000,2924,3077,699,6,346,21,C,0,0,274,0
18596,F,40技~44技,460,何魂,14400000,29952,481,439,1,98,15,C,0,0,4,0
18597,M,30技~34技,500,版巢,10800000,8974,1206,353,3,422,21,C,0,29,88,0
18598,F,50技~54技,55,辑匡,41500000,30803,1346,673,2,393,17,D,0,0,2,0
18599,M,20技~24技,540,傈合,1670590,21981,76,70,1,36,15,C,0,0,23,0
18600,F,35技~39技,100,版扁,17900000,5717,3077,894,3,396,16,D,8,0,274,0
18601,F,50技~54技,55,辑匡,39500000,91765,430,381,1,117,16,B,9,0,2,0
18602,F,20技~24技,540,傈合,2476410,103184,24,22,1,16,16,B,0,0,40,0
18603,F,20技~24技,100,版扁,1856520,5950,312,187,2,102,22,D,0,9,17,0
18604,F,50技~54技,.,,388363,9958,39,12,3,35,20,B,0,0,25,0
18605,F,40技~44技,16,辑匡,9190537,5240,1754,554,3,403,18,C,0,0,8,0
18606,F,55技~59技,210,牢玫,5696255,5461,1043,512,2,282,21,C,5,3,341,0
